0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.01007,0.01007,0.01602,0.01649,0.01501,0.01302,0.01108,0.00938,0.00797,0.00687,0.00612,0.00570,0.00563,0.00587,0.00638,0.00714,0.00808,0.00914,0.01027,0.01140,0.01247,0.01345,0.01429,0.01498,0.01551,0.01590,0.01615,0.01628,0.01631,0.01626,0.01615,0.01600,0.01582,0.01562,0.01540,0.01517,0.01492,0.01467,0.01442,0.01415,0.01388,0.01360,0.01332,0.01303,0.01274,0.01244,0.01212,0.01182,0.01155,0.01132,0.01105,0.01070,0.01035,0.01012,0.01004,0.01006,0.01011,0.01017,0.01029,0.01049,0.01078,0.01113,0.01151,0.01188,0.01220,0.01242,0.01250,0.01242,0.01214,0.01161,0.01094,0.01001,0.00850,0.00691,0.00528,0.00108,-0.00368,-0.00450,-0.01655,-0.03605,-0.00557,0.00557,0.00000
-0.01025,0.01025,0.01660,0.01579,0.01198,0.00732,0.00276,-0.00128,-0.00464,-0.00719,-0.00888,-0.00970,-0.00968,-0.00888,-0.00737,-0.00525,-0.00267,0.00022,0.00325,0.00627,0.00912,0.01172,0.01398,0.01588,0.01738,0.01852,0.01933,0.01984,0.02013,0.02023,0.02020,0.02007,0.01987,0.01963,0.01935,0.01905,0.01874,0.01842,0.01809,0.01776,0.01741,0.01707,0.01672,0.01637,0.01601,0.01565,0.01530,0.01499,0.01474,0.01449,0.01418,0.01384,0.01366,0.01378,0.01413,0.01456,0.01504,0.01566,0.01652,0.01763,0.01897,0.02047,0.02204,0.02357,0.02496,0.02609,0.02684,0.02716,0.02695,0.02619,0.02490,0.02295,0.02008,0.01658,0.01213,0.00475,-0.00365,-0.01078,-0.02823,-0.04614,-0.01523,0.01523,0.00000
-0.00758,0.00758,0.01060,0.00665,-0.00054,-0.00868,-0.01659,-0.02364,-0.02948,-0.03386,-0.03671,-0.03804,-0.03787,-0.03623,-0.03325,-0.02911,-0.02409,-0.01849,-0.01265,-0.00689,-0.00148,0.00341,0.00767,0.01124,0.01413,0.01634,0.01796,0.01906,0.01976,0.02013,0.02027,0.02024,0.02010,0.01987,0.01960,0.01929,0.01897,0.01864,0.01829,0.01795,0.01761,0.01726,0.01692,0.01658,0.01625,0.01593,0.01565,0.01543,0.01524,0.01505,0.01487,0.01488,0.01524,0.01591,0.01669,0.01754,0.01866,0.02030,0.02248,0.02514,0.02817,0.03148,0.03492,0.03830,0.04140,0.04401,0.04591,0.04697,0.04707,0.04615,0.04421,0.04113,0.03677,0.03114,0.02381,0.01372,0.00209,-0.01026,-0.02847,-0.04157,-0.01794,0.01794,0.00000
-0.00355,0.00355,0.00079,-0.00798,-0.01960,-0.03197,-0.04384,-0.05444,-0.06320,-0.06983,-0.07423,-0.07631,-0.07598,-0.07323,-0.06825,-0.06136,-0.05302,-0.04377,-0.03418,-0.02478,-0.01602,-0.00820,-0.00147,0.00415,0.00869,0.01220,0.01480,0.01662,0.01782,0.01854,0.01891,0.01903,0.01897,0.01881,0.01857,0.01829,0.01798,0.01766,0.01734,0.01701,0.01670,0.01639,0.01608,0.01580,0.01553,0.01530,0.01512,0.01499,0.01491,0.01489,0.01507,0.01557,0.01641,0.01737,0.01841,0.01988,0.02222,0.02548,0.02946,0.03402,0.03913,0.04472,0.05059,0.05645,0.06191,0.06657,0.07011,0.07227,0.07288,0.07190,0.06931,0.06508,0.05915,0.05146,0.04166,0.02932,0.01521,-0.00024,-0.01801,-0.02885,-0.01443,0.01443,0.00000
0.00141,-0.00141,-0.01173,-0.02664,-0.04365,-0.06096,-0.07742,-0.09212,-0.10439,-0.11385,-0.12028,-0.12329,-0.12262,-0.11831,-0.11066,-0.10017,-0.08755,-0.07363,-0.05930,-0.04540,-0.03257,-0.02125,-0.01164,-0.00377,0.00253,0.00741,0.01103,0.01359,0.01532,0.01640,0.01702,0.01731,0.01737,0.01729,0.01711,0.01687,0.01661,0.01632,0.01604,0.01576,0.01549,0.01523,0.01500,0.01478,0.01460,0.01447,0.01440,0.01439,0.01448,0.01474,0.01528,0.01612,0.01711,0.01824,0.01992,0.02275,0.02683,0.03175,0.03725,0.04358,0.05098,0.05935,0.06833,0.07741,0.08597,0.09339,0.09914,0.10281,0.10419,0.10326,0.10006,0.09468,0.08722,0.07765,0.06581,0.05163,0.03567,0.01827,0.00024,-0.01165,-0.00767,0.00767,0.00000
0.00707,-0.00707,-0.02623,-0.04836,-0.07164,-0.09469,-0.11646,-0.13593,-0.15230,-0.16509,-0.17370,-0.17741,-0.17595,-0.16952,-0.15852,-0.14359,-0.12569,-0.10607,-0.08605,-0.06684,-0.04936,-0.03417,-0.02149,-0.01128,-0.00328,0.00284,0.00736,0.01058,0.01276,0.01416,0.01500,0.01544,0.01561,0.01561,0.01550,0.01532,0.01510,0.01488,0.01464,0.01442,0.01421,0.01402,0.01385,0.01372,0.01363,0.01359,0.01363,0.01376,0.01404,0.01452,0.01526,0.01620,0.01736,0.01910,0.02203,0.02630,0.03138,0.03684,0.04329,0.05164,0.06206,0.07407,0.08704,0.10024,0.11280,0.12382,0.13247,0.13817,0.14063,0.13988,0.13610,0.12958,0.12058,0.10925,0.09560,0.07980,0.06221,0.04298,0.02340,0.00782,0.00034,-0.00034,0.00000
0.01323,-0.01323,-0.04219,-0.07245,-0.10286,-0.13244,-0.16017,-0.18487,-0.20566,-0.22188,-0.23254,-0.23670,-0.23432,-0.22563,-0.21076,-0.19043,-0.16606,-0.13951,-0.11274,-0.08746,-0.06488,-0.04565,-0.02994,-0.01754,-0.00806,-0.00096,0.00421,0.00786,0.01034,0.01195,0.01294,0.01349,0.01376,0.01383,0.01378,0.01367,0.01351,0.01334,0.01318,0.01302,0.01287,0.01275,0.01266,0.01260,0.01260,0.01265,0.01279,0.01304,0.01344,0.01405,0.01486,0.01595,0.01756,0.02013,0.02384,0.02823,0.03281,0.03845,0.04681,0.05859,0.07293,0.08896,0.10627,0.12419,0.14162,0.15716,0.16955,0.17788,0.18178,0.18134,0.17696,0.16918,0.15856,0.14544,0.12998,0.11250,0.09314,0.07166,0.04924,0.02819,0.00864,-0.00864,0.00000
0.01974,-0.01974,-0.05923,-0.09837,-0.13663,-0.17331,-0.20732,-0.23748,-0.26299,-0.28298,-0.29600,-0.30111,-0.29827,-0.28717,-0.26736,-0.24005,-0.20746,-0.17240,-0.13768,-0.10562,-0.07770,-0.05456,-0.03613,-0.02197,-0.01141,-0.00372,0.00177,0.00560,0.00818,0.00988,0.01094,0.01156,0.01190,0.01204,0.01208,0.01204,0.01197,0.01189,0.01180,0.01173,0.01168,0.01165,0.01165,0.01169,0.01178,0.01193,0.01216,0.01251,0.01301,0.01370,0.01463,0.01596,0.01794,0.02071,0.02404,0.02761,0.03231,0.04007,0.05218,0.06735,0.08409,0.10279,0.12421,0.14756,0.17101,0.19238,0.20962,0.22137,0.22710,0.22706,0.22197,0.21275,0.20029,0.18518,0.16772,0.14831,0.12681,0.10249,0.07622,0.04862,0.01679,-0.01679,0.00000
0.02647,-0.02647,-0.07700,-0.12556,-0.17213,-0.21621,-0.25679,-0.29292,-0.32386,-0.34828,-0.36412,-0.37031,-0.36661,-0.35136,-0.32427,-0.28799,-0.24560,-0.20079,-0.15739,-0.11842,-0.08555,-0.05918,-0.03887,-0.02374,-0.01279,-0.00505,0.00033,0.00400,0.00646,0.00807,0.00909,0.00971,0.01007,0.01027,0.01036,0.01040,0.01040,0.01040,0.01040,0.01042,0.01045,0.01050,0.01058,0.01070,0.01087,0.01110,0.01140,0.01181,0.01236,0.01310,0.01411,0.01550,0.01738,0.01975,0.02253,0.02641,0.03296,0.04357,0.05689,0.07107,0.08688,0.10802,0.13553,0.16679,0.19870,0.22798,0.25168,0.26785,0.27587,0.27630,0.27031,0.25934,0.24472,0.22729,0.20753,0.18584,0.16179,0.13409,0.10327,0.06856,0.02461,-0.02461,0.00000
