-0.00000,-0.00956,-0.01131,-0.01265,-0.01501,-0.01855,-0.02317,-0.02866,-0.03482,-0.04148,-0.04844,-0.05553,-0.06257,-0.06940,-0.07586,-0.08184,-0.08722,-0.09196,-0.09604,-0.09946,-0.10225,-0.10449,-0.10623,-0.10755,-0.10855,-0.10929,-0.10984,-0.11026,-0.11059,-0.11087,-0.11112,-0.11136,-0.11160,-0.11184,-0.11208,-0.11233,-0.11258,-0.11285,-0.11311,-0.11338,-0.11364,-0.11391,-0.11417,-0.11443,-0.11469,-0.11492,-0.11512,-0.11530,-0.11550,-0.11571,-0.11584,-0.11582,-0.11568,-0.11548,-0.11520,-0.11475,-0.11406,-0.11308,-0.11178,-0.11010,-0.10800,-0.10546,-0.10248,-0.09905,-0.09518,-0.09101,-0.08661,-0.08183,-0.07710,-0.07303,-0.06807,-0.06277,-0.06243,-0.05985,-0.04725,-0.05948,-0.08270,-0.02288,-0.04283,-0.25012,-0.00000,-0.28837,-0.00000
0.00000,0.00956,0.01131,0.01265,0.01501,0.01855,0.02317,0.02866,0.03482,0.04148,0.04844,0.05553,0.06257,0.06940,0.07586,0.08184,0.08722,0.09196,0.09604,0.09946,0.10225,0.10449,0.10623,0.10755,0.10855,0.10929,0.10984,0.11026,0.11059,0.11087,0.11112,0.11136,0.11160,0.11184,0.11208,0.11233,0.11258,0.11285,0.11311,0.11338,0.11364,0.11391,0.11417,0.11443,0.11469,0.11492,0.11512,0.11530,0.11550,0.11571,0.11584,0.11582,0.11568,0.11548,0.11520,0.11475,0.11406,0.11308,0.11178,0.11010,0.10800,0.10546,0.10248,0.09905,0.09518,0.09101,0.08661,0.08183,0.07710,0.07303,0.06807,0.06277,0.06243,0.05985,0.04725,0.05948,0.08270,0.02288,0.04283,0.25012,0.00000,0.28837,0.00000
0.00000,0.01833,0.02577,0.03224,0.04048,0.05115,0.06415,0.07919,0.09589,0.11384,0.13260,0.15170,0.17067,0.18909,0.20655,0.22273,0.23735,0.25026,0.26142,0.27083,0.27858,0.28484,0.28980,0.29366,0.29663,0.29890,0.30065,0.30202,0.30314,0.30408,0.30493,0.30571,0.30647,0.30721,0.30795,0.30870,0.30945,0.31021,0.31096,0.31172,0.31247,0.31320,0.31393,0.31464,0.31532,0.31593,0.31649,0.31702,0.31753,0.31794,0.31810,0.31798,0.31769,0.31721,0.31640,0.31506,0.31308,0.31037,0.30683,0.30233,0.29674,0.28998,0.28203,0.27289,0.26261,0.25147,0.23966,0.22707,0.21446,0.20289,0.19010,0.17711,0.17216,0.16402,0.14123,0.15795,0.19042,0.09226,0.12231,0.44207,0.00000,0.43780,0.00000
0.00000,0.02298,0.03530,0.04712,0.06141,0.07892,0.09958,0.12309,0.14903,0.17684,0.20585,0.23536,0.26468,0.29314,0.32013,0.34510,0.36765,0.38753,0.40466,0.41908,0.43096,0.44060,0.44826,0.45427,0.45894,0.46255,0.46537,0.46762,0.46945,0.47102,0.47240,0.47368,0.47489,0.47607,0.47723,0.47838,0.47953,0.48067,0.48180,0.48292,0.48402,0.48510,0.48614,0.48715,0.48811,0.48898,0.48978,0.49053,0.49117,0.49156,0.49164,0.49150,0.49116,0.49044,0.48903,0.48681,0.48374,0.47968,0.47438,0.46762,0.45920,0.44897,0.43689,0.42296,0.40726,0.39015,0.37195,0.35262,0.33315,0.31481,0.29521,0.27553,0.26502,0.25104,0.22066,0.23462,0.26511,0.14545,0.17046,0.52707,0.00000,0.48124,0.00000
0.00000,0.02584,0.04193,0.05848,0.07833,0.10211,0.12969,0.16081,0.19502,0.23155,0.26956,0.30822,0.34663,0.38390,0.41916,0.45169,0.48093,0.50653,0.52840,0.54665,0.56157,0.57359,0.58312,0.59061,0.59645,0.60099,0.60457,0.60744,0.60981,0.61183,0.61362,0.61526,0.61681,0.61830,0.61975,0.62117,0.62257,0.62394,0.62530,0.62663,0.62792,0.62918,0.63039,0.63154,0.63261,0.63360,0.63450,0.63529,0.63588,0.63619,0.63627,0.63620,0.63580,0.63467,0.63265,0.62985,0.62620,0.62135,0.61487,0.60648,0.59594,0.58304,0.56768,0.54981,0.52953,0.50726,0.48343,0.45812,0.43249,0.40796,0.38213,0.35627,0.33994,0.31984,0.28239,0.29078,0.31494,0.17987,0.19743,0.56698,0.00000,0.49919,0.00000
0.00000,0.02780,0.04676,0.06725,0.09194,0.12123,0.15497,0.19291,0.23444,0.27864,0.32457,0.37131,0.41776,0.46273,0.50510,0.54393,0.57850,0.60844,0.63367,0.65440,0.67106,0.68425,0.69457,0.70261,0.70888,0.71380,0.71769,0.72085,0.72348,0.72575,0.72777,0.72963,0.73137,0.73303,0.73464,0.73620,0.73772,0.73920,0.74065,0.74205,0.74340,0.74470,0.74593,0.74710,0.74817,0.74916,0.75003,0.75076,0.75126,0.75155,0.75172,0.75166,0.75098,0.74943,0.74725,0.74460,0.74104,0.73587,0.72873,0.71943,0.70765,0.69304,0.67536,0.65447,0.63044,0.60376,0.57496,0.54427,0.51300,0.48275,0.45113,0.41949,0.39745,0.37134,0.32732,0.32951,0.34654,0.20042,0.21213,0.58630,0.00000,0.50965,0.00000
0.00000,0.02922,0.05040,0.07411,0.10284,0.13680,0.17586,0.21975,0.26762,0.31843,0.37136,0.42532,0.47881,0.53034,0.57854,0.62226,0.66067,0.69334,0.72028,0.74190,0.75884,0.77189,0.78186,0.78948,0.79536,0.80001,0.80375,0.80684,0.80947,0.81178,0.81388,0.81581,0.81764,0.81937,0.82104,0.82265,0.82421,0.82571,0.82715,0.82854,0.82987,0.83113,0.83232,0.83343,0.83444,0.83536,0.83616,0.83680,0.83728,0.83763,0.83784,0.83762,0.83672,0.83532,0.83385,0.83195,0.82863,0.82336,0.81626,0.80715,0.79536,0.78024,0.76137,0.73848,0.71160,0.68124,0.64808,0.61252,0.57609,0.54052,0.50357,0.46663,0.43928,0.40767,0.35795,0.35455,0.36539,0.21192,0.22000,0.59571,0.00000,0.51632,0.00000
0.00000,0.03027,0.05319,0.07944,0.11136,0.14909,0.19261,0.24153,0.29473,0.35127,0.41043,0.47068,0.52996,0.58667,0.63923,0.68627,0.72679,0.76036,0.78718,0.80791,0.82352,0.83508,0.84359,0.84991,0.85472,0.85852,0.86169,0.86442,0.86685,0.86906,0.87112,0.87306,0.87490,0.87667,0.87836,0.87998,0.88154,0.88304,0.88447,0.88582,0.88711,0.88832,0.88945,0.89050,0.89145,0.89231,0.89306,0.89369,0.89421,0.89462,0.89481,0.89458,0.89400,0.89354,0.89313,0.89172,0.88843,0.88378,0.87824,0.87090,0.86044,0.84606,0.82719,0.80345,0.77470,0.74147,0.70457,0.66466,0.62351,0.58311,0.54134,0.49969,0.46769,0.43143,0.37717,0.36933,0.37550,0.21772,0.22403,0.59992,0.00000,0.52016,0.00000
0.00000,0.03107,0.05528,0.08339,0.11764,0.15831,0.20550,0.25856,0.31609,0.37745,0.44187,0.50690,0.57032,0.63072,0.68618,0.73487,0.77562,0.80806,0.83268,0.85062,0.86327,0.87202,0.87808,0.88241,0.88567,0.88828,0.89064,0.89285,0.89497,0.89702,0.89901,0.90094,0.90280,0.90460,0.90633,0.90799,0.90958,0.91109,0.91253,0.91389,0.91517,0.91637,0.91749,0.91852,0.91947,0.92034,0.92112,0.92181,0.92242,0.92293,0.92326,0.92341,0.92367,0.92419,0.92428,0.92286,0.92046,0.91844,0.91635,0.91174,0.90328,0.89075,0.87336,0.85023,0.82089,0.78577,0.74588,0.70220,0.65690,0.61221,0.56628,0.52067,0.48488,0.44500,0.38750,0.37655,0.37959,0.21987,0.22575,0.60090,0.00000,0.52164,0.00000
0.00000,0.03162,0.05669,0.08601,0.12185,0.16477,0.21485,0.27089,0.33147,0.39644,0.46450,0.53237,0.59825,0.66123,0.71817,0.76671,0.80554,0.83454,0.85473,0.86790,0.87602,0.88085,0.88374,0.88564,0.88713,0.88850,0.89001,0.89171,0.89354,0.89546,0.89741,0.89936,0.90129,0.90316,0.90498,0.90672,0.90839,0.90997,0.91148,0.91290,0.91424,0.91550,0.91667,0.91777,0.91880,0.91975,0.92063,0.92146,0.92224,0.92297,0.92366,0.92440,0.92538,0.92637,0.92656,0.92615,0.92675,0.92910,0.93019,0.92743,0.92153,0.91286,0.89922,0.87874,0.85044,0.81467,0.77269,0.72599,0.67722,0.62902,0.57976,0.53116,0.49262,0.45030,0.39089,0.37814,0.37938,0.21954,0.22592,0.59943,0.00000,0.52105,0.00000
